url,dish_name,instructions,cooking_time,servings,difficulty,usage,tips,image_link,index,ingredient_names,ingredient_quantities,category
https://monngonmoingay.com/canh-suon-bi-do-rong-bien/,Canh sườn bí đỏ rong biển,"['Sườn non chặt miếng nhỏ 2cm, ngâm nước muối rồi xả nước lạnh đến khi nước sạch trong.', 'Bí đỏ và lê cắt khối 1cm. Rong biển ngâm nở. Hành lá: phần lá cắt nhỏ, đầu hành đập dập, băm nhuyễn.', 'Ướp sườn: ướp sườn với 1/2m Hạt nêm Aji-ngon® (Heo), 1/4m muối, 1/4 tiêu, 1/4m đường,  1/2m bột năng, 1M nước, 1m dầu mè, để thấm 15 phút.', 'Nấu canh: Xào săn sườn với dầu ăn, cho 1,5 lít nước vào nấu sôi rồi giảm lửa nấu cho sườn mềm. Cho bí đỏ và lê vào nấu chín, nêm 2m Hạt nêm Aji-ngon® (Heo), 1/2m muối, 1/2m đường, nếm vị vừa ăn rồi cho rong biển wakame vào. Tắt lửa.']",15,4,Dễ,"['Múc canh sườn bí đỏ rong biển ra tô, rắc ngò gai và hành lá lên trên, dùng nóng với cơm, chan thêm nước mắm tùy khẩu vị.']","['Ngâm sườn và xả nước nhiều lần đến khi nước trong để nước canh trong ngọt thịt.', 'Ướp chút dầu mè để sườn có hương thơm đặc trưng.', 'Thêm trái lê để nước canh có vị ngọt thanh.']",https://monngonmoingay.com/wp-content/uploads/2020/05/canh-suon-bi-do-rong-bien.webp,1579,"['Sườn non', 'Bí đỏ', 'Rong biển Nhật (wakame)', 'Lê', 'Bột năng', 'Hành lá']","['Sườn non 200g', 'Bí đỏ 300g', 'Rong biển Nhật (wakame) 10g', 'Lê 1/2 quả', 'Bột năng 1/2m', 'Hành lá 1 cọng']",canh
https://monngonmoingay.com/canh-cua-kho-qua-2/,Canh cua khổ qua,"['Cua xay hòa với 1.2 lít nước, lọc lấy nước cua.', 'Khổ qua cắt khúc 2cm, chần sơ. Hành lá phần đầu băm nhuyễn, lá cắt nhỏ. Ngò gai cắt nhỏ.', 'Phi thơm 1M hành tím băm, xào thơm gạch cua, trộn đều gạch cua với cá thác lát, nêm 1/2M nước mắm, 1/2 m bột ngọt AJI-NO-MOTO®, 1/2m ớt băm, 1/2m tiêu, 1/2m đầu hành băm và phần gạch cua đã xào vào, quết đều rồi nhồi vào khổ qua.', 'Vớt phần khổ qua ra để ráo nước, sau đó nhồi phần nhân vào khổ qua.', 'Đun sôi nước cua, vớt lấy váng để riêng, cho khổ qua vào nấu, nêm 1m bột ngọt AJI-NO-MOTO®, 1.5m muối, đến khi khổ qua chín cho váng cua vào , nêm thêm 1m nước mắm. Tắt bếp. Rắc thêm hành lá và ngò gai.']",25,4,Dễ,"['Múc canh ra tô, dùng nóng với cơm.']","['Phần gạch trong mai cua trộn với nhân cá giúp nhân thơm mùi vị cua.', 'Khổ qua chần sơ để giảm vị đắng.']",https://monngonmoingay.com/wp-content/uploads/2015/08/canh-cua-kho-qua.jpg,1580,"['Cá thác lác', 'Cua đồng xay, gạch để riêng', 'Khổ qua', 'Hành lá', 'Ngò gai']","['Cá thác lác 150g', 'Cua đồng xay, gạch để riêng 300g', 'Khổ qua 2 trái', 'Hành lá 3 cây', 'Ngò gai 2 cọng']",canh
https://monngonmoingay.com/suon-nau-dau-ngu/,Sườn nấu đậu ngự,"['Sườn heo non: Chặt miếng 3cm, ngâm phai tiết (ngâm nước lạnh xả nhiều lần đến khi nước trong).', 'Ướp sườn với: 1M hành tím băm, 1M tỏi băm, 1M Bột gia vị đa năng AJI-NO-MOTO® UP (hoặc Bột ngọt AJI-NO-MOTO), 1/2m muối, 1 gói (25g) gia vị ragout (ragu).', 'Cà rốt cắt bông.', 'Đun nóng dầu cho sườn vào xào săn cho bột mì vào đảo đều. Thêm 1 lít nước dừa + nước. Nêm 1m đường, 1/2m muối, nấu nhỏ lửa đến khi sườn gần mềm cho cà rốt vào nấu chín. Thêm đậu ngự vào, nêm lại vị cho vừa ăn.']",45,4,Dễ,"['Dùng nóng với cơm hoặc bánh mì.', 'Món ăn ngon đi kèm: Canh tôm rau cần nước']","['Cho bột mì vô từ đầu để tạo độ sánh cho nước hầm và giữ được nước ngọt của thịt.', 'Đậu ngự cho vào sau cùng để không bị nát.', 'Nếu dùng đậu khô thì ngâm nước pha baking soda (1 Lít nước + 5g Baking soda) để đậu mềm bùi.']",https://monngonmoingay.com/wp-content/uploads/2022/03/suon-nau-dau-ngu-880.jpg,1581,"['Sườn heo non', 'Đậu ngự tươi', 'Cà rốt bào vỏ', 'Tỏi băm', 'Hành tím băm', 'Dừa tươi', 'Bột mì']","['Sườn heo non 500g', 'Đậu ngự tươi 160g', 'Cà rốt bào vỏ 100g', 'Tỏi băm 1M', 'Hành tím băm 1M', 'Dừa tươi 1 quả', 'Bột mì 1M']",món khác
https://monngonmoingay.com/canh-gio-heo-rau-cu/,Canh giò heo rau củ,"['Nước sôi cho giò heo vào chần đến khi nước sôi lên lại chừng 1 phút thì vớt ra. Ướp vào phần giò heo 1m Hạt nêm Aji-ngon. Trộn đều cho phần giò heo thấm gia vị.', 'Bắp mỹ cắt khúc 2cm rồi cắt làm 4. Cà rốt tỉa hoa, cắt lát dày khoảng 5 li. Bông cải cắt miếng vừa ăn. Nấm đông cô tươi ngâm nở, rửa sạch, cắt làm đôi. Hành lá và ngò rí cắt khúc.', 'Cho 1.2L nước vào nồi áp suất, đến khi sôi thì cho giò heo vào hầm khoảng 10 phút. Sau đó cho bắp và cà rốt vào nấu. Nêm vào nồi 1M Hạt nêm Aji-ngon, 1m bột ngọt AJI-NO-MOTO®.', 'Cho tiếp phần nấm và bông cải xanh vào. Sau khi tất cả các nguyên liệu đã chín thì cho vào 1M nước mắm. Cho hành ngò vào và tắt lửa.']",5,4,Dễ,"['Múc canh ra tô, thêm tiêu, hành ngò. Dùng nóng.', 'Món ăn ngon đi kèm: Cà tím xào tôm thịt']","['Chọn khoanh giò heo có nhiều thịt, có gân và lớp da không quá dày để phù hợp với món canh.', 'Chần giò heo trước khi nấu để nước dùng trong và ngon.']",https://monngonmoingay.com/wp-content/uploads/2015/08/canh-gio-heo-rau-cu-880.jpg,1582,"['Giò heo cắt khoanh', 'Bắp Mỹ', 'Cà rốt', 'Bông cải xanh', 'Nấm đông cô tươi']","['Giò heo cắt khoanh 4 khoanh (khoảng 600g)', 'Bắp Mỹ 1/2 trái', 'Cà rốt 30g', 'Bông cải xanh 100g', 'Nấm đông cô tươi 4 tai nhỏ']",canh
https://monngonmoingay.com/canh-nam-hat-sen-2/,Canh nấm hạt sen,"['Cà rốt tỉa hoa, cắt lát. Nấm các loại sơ chế sạch, để ráo. Ngò rí cắt nhỏ.', 'Đậu hũ non cắt miếng khối vuông 1cm.', 'Đun sôi 1 lít nước, cho hạt sen và cà rốt vào nấu khoảng 10 phút, tiếp tục cho các loại nấm và đậu hũ vào nấu chín khoảng 5 phút, nêm 1M hạt nêm Hạt nêm Aji-ngon® Nấm, 1/2m đường tắt bếp, rắc thêm tiêu và ngò rí.']",15,4,Dễ,"['Thêm tiêu và nhánh ngò.', 'Dùng nóng với cơm.', 'Món ăn ngon đi kèm: Mì căn kho nấm - Cháo lá dứa']","['Chọn hạt sen tươi để món ăn có độ bùi, mùi thơm ngon cho món ăn.', 'Chọn đậu hũ non vì đậu hũ non mềm, phù hợp với món canh.']",https://monngonmoingay.com/wp-content/uploads/2015/08/canh-nam-hat-sen-880.jpg,1583,"['Hạt sen', 'Nấm đông cô tươi', 'Nấm linh chi', 'Cà rốt', 'Đậu hũ non', 'Đậu hà lan', 'Gừng cắt sợi']","['Hạt sen 50g', 'Nấm đông cô tươi 50g', 'Nấm linh chi 50g', 'Cà rốt 1/2 cây', 'Đậu hũ non 100g', 'Đậu hà lan 50g', 'Gừng cắt sợi 10g']",canh
https://monngonmoingay.com/canh-chua-suon/,Canh chua sườn,"['Sườn non chặt khúc vừa ăn, ướp với 1M hành tỏi băm, 1m Aji-Quick® Gia vị nêm sẵn Lẩu Thái, 1/2m hạt nêm Aji-ngon®, để thấm 15 phút.', 'Cà chua cắt múi cau. Rau muống cọng cắt khúc 3cm. Bắp cải cắt miếng vuông. Ngò gai, ngò om cắt khúc 1cm.', 'Nấu canh: Phi thơm 1M hành tỏi băm với 2M dầu ăn, cho 1/2 lượng cà chua và sườn non vào xào săn, thêm 1.5l nước vào, đun sôi 20 phút, nấu cho sườn chín mềm, rồi lần lượt cho cà chua còn lại, bắp cải trắng , nêm phần còn lại của gói Aji-Quick® Gia vị nêm sẵn Lẩu Thái, thêm rau muống vào nấu sôi cho rau vừa chín tới, cuối cùng cho rau om, ngò gai, 1M dầu phi tỏi vào. Tắt lửa.']",30,4,Dễ,"['Múc canh ra tô, cho 1M tỏi phi, dùng nóng với cơm trắng.', 'Món ăn ngon đi kèm: Cồi sò điệp xào hoa thiên lý']",['Ướp sườn với gói Aji-Quick® Gia vị nêm sẵn Lẩu Thái giúp sườn thấm vị chua cay và có hương vị đặc trưng.'],https://monngonmoingay.com/wp-content/uploads/2021/11/canh-chua-suon-800.jpg,1584,"['Sườn non', 'Cà chua', 'Rau muống cọng', 'Bắp cải trắng', 'Hành tỏi băm', 'Tỏi phi dầu', 'Ngò gai, ngò om']","['Sườn non 200g', 'Cà chua 2 quả', 'Rau muống cọng 200g', 'Bắp cải trắng 100g', 'Hành tỏi băm 2M', 'Tỏi phi dầu 1M', 'Ngò gai, ngò om']",canh
https://monngonmoingay.com/canh-ca-dong-nau-khe/,Canh cá đồng nấu khế,"['Cá làm sạch khứa nhẹ trên thân cá, cắt đôi.', 'Ướp cá: Khuấy đều 1/2m bột nghệ, 1M nước mắm, 1m Bột ngọt AJI-NO-MOTO®  cho cá vào tẩm đều để 15 phút cho cá thấm gia vị.', 'Khế cắt bỏ rìa, cắt lát vừa ăn. Cà chua cắt múi cau. Ớt hiểm đập dập. Hành tím đập dập. Sả cắt khúc 5cm, đập dập. Rau nêm cắt nhỏ.', 'Nấu Canh: Phi thơm hành tím, ớt hiểm và sả đập dập, áp chảo cá săn, gắp ra dĩa, cho cà chua và 1/2M ớt bột vào xào nhanh, cho 1,5 lít nước vào nấu sôi, thêm khế, cá vào nấu để lửa vừa, nêm 1M đường, 1/2m muối, 1M nước mắm, 1M Hạt nêm Aji-ngon® Heo khuấy đều nấu thêm 10 phút cá chín, tắt lửa cho rau răm và rau quế vào.']",15,4,Dễ,['Múc canh ra tô dùng nóng kèm cơm trắng và nước mắm ớt.'],"['Khứa nhẹ trên thân cá để gia vị thấm đều vào thịt cá.', 'Áp chảo cá trước khi nấu để tạo thêm mùi thơm và không bị tanh.', 'Cho bột nghệ và ớt bột vào món canh để tạo hương vị đặc trưng cho món canh.']",https://monngonmoingay.com/wp-content/uploads/2020/08/canh-ca-dong-nau-khe-880.webp,1585,"['Cá lóc đồng', 'Khế chua', 'Cà chua chín đỏ', 'Hành tím', 'Ớt hiểm', 'Sả']","['Cá lóc đồng 2 con', 'Khế chua 3 trái', 'Cà chua chín đỏ 1 Trái', 'Hành tím 30g', 'Ớt hiểm 3 trái', 'Sả 3 cây']",canh
https://monngonmoingay.com/sup-oc-heo-toc-tien/,Súp óc heo tóc tiên,"['Óc heo sơ chế sạch, ngâm rượu. Chưng cách thủy óc heo với 1/2m Hạt nêm Aji-ngon® Heo cùng với một ít tiêu và ít lát gừng. Sau khi óc heo đã chín, để nguội và cắt khối lớn.', 'Tóc tiên ngâm nước. Trứng bắc thảo bóc vỏ, cắt hạt lựu lớn. Nấm kim châm cắt khúc. Gừng cắt lát 1/2 củ, cắt sợi 1/2 củ. Trứng gà đánh tan. Bột năng pha loãng với nước.', 'Nấu sôi nước dùng gà, cho nấm kim châm và cà rốt, nêm 2m Hạt nêm Aji-ngon® Heo, 1m đường, 1m Bột ngọt AJI-NO-MOTO®, thêm trứng gà đánh tan tạo vân cho bột năng vào tạo độ sánh, cho tóc tiên vào sau cùng, khuấy đều , tắt lửa, rắc ngò và tiêu.']",10,4,Dễ,"['Múc súp ra chén, thêm óc heo và trứng bắc thảo lên trên, thêm dầu mè đen, ngò rí và tiêu. Dùng kèm nước tương “Phú Sĩ” và ớt cắt lát.']","['Thêm ít gừng lát lúc chưng cách thủy giúp khử mùi và giúp óc heo thơm ngon hơn.', 'Ngâm óc heo với rượu giúp khử mùi.', 'Cho tóc tiên vào sau cùng để tóc tiên không bị nát.']",https://monngonmoingay.com/wp-content/uploads/2020/08/sup-oc-heo-toc-tien-880.webp,1586,"['Óc heo', 'Tóc tiên', 'Nấm kim châm', 'Trứng gà', 'Trứng bắc thảo', 'Nước dùng gà', 'Gừng', 'Cà rốt cắt sợi', 'Bột năng']","['Óc heo 1 cái', 'Tóc tiên 2 nhúm', 'Nấm kim châm 80g', 'Trứng gà 1 qu', 'Trứng bắc thảo 1 qu', 'Nước dùng gà 1 lít', 'Gừng 1 c', 'Cà rốt cắt sợi 2M', 'Bột năng']",súp
https://monngonmoingay.com/canh-chua-ca-mien-nam/,Canh chua cá miền nam,"['Cá liệt/ cá diêu hồng/ cá lóc: rửa sạch, để ráo.', 'Cà chua: cắt múi cau', 'Thơm: cắt hình rẻ quạt', 'Bạc hà (Dọc mùng): cắt lát mỏng', 'Rau om (rau ngổ), hành lá: cắt nhỏ', 'Phi thơm hành tím với dầu ăn, cho cà chua vào xào sơ.', 'Thêm 1.7 lít nước đun sôi, cho cá và thơm vào nồi, nấu đến khi nước sôi trở lại thì vớt bọt.', 'Tiếp tục đun cá khoảng 5 phút rồi nêm 4M Gia vị nêm sẵn Aji-Quick® Lẩu Thái, 1m Bột ngọt AJI-NO-MOTO®, nếm vị chua nhẹ vừa ăn, thêm 2M nước mắm, hành lá, rau om, rồi tắt lửa.']",25,4,Dễ,"['Dùng nóng với cơm hoặc bún, chấm nước mắm ớt tùy khẩu vị.', 'Xem thêm các món cá ngon']",[],https://monngonmoingay.com/wp-content/uploads/2023/07/canh-chua-ca-mien-nam.jpg,1587,"['Cá liệt/ cá diêu hồng/ cá lóc', 'Cà chua', 'Thơm', 'Bạc hà (Dọc mùng)', 'Rau om (rau ngổ), hành lá', 'Hành tím băm']","['Cá liệt/ cá diêu hồng/ cá lóc 250g', 'Cà chua 100g', 'Thơm 100g', 'Bạc hà (Dọc mùng) 100g', 'Rau om (rau ngổ), hành lá cắt nhỏ', 'Hành tím băm 1m']",canh
https://monngonmoingay.com/canh-suon-cu-sen-a-ti-so/,Canh sườn củ sen a-ti-sô,"['Sườn non chặt 3 cm. Củ sen cắt khoanh dày 3 ly.', 'A-ti-sô rửa sạch chẻ 2. Hành tây cắt múi cau nhỏ.', 'Ướp sườn: 1m Hạt nêm Aji-ngon® HEO, 1/2 m muối.', 'Đun 1 nồi nước 1,8 L. Cho sườn vào nấu cùng 2 củ hành tím nướng. Nêm nước dùng với 1/2m muối, 1/2M Hạt nêm Aji-ngon® HEO. Sau khi nấu 10 phút thì cho củ sen và a-ti-sô vào. Nấu thêm 25 phút thì cho hành tây và cà rốt vào. Khi tất cả chín mềm thì cho 1/2M nước mắm, tắt lửa.']",30,4,Dễ,"['Múc canh ra tô, rắc tiêu bày hành ngò. Dọn kèm 1 chén nước mắm nguyên. Dùng với cơm.', 'Món ăn đi kèm: Ốc hương xào củ dừa']","['✅ Nấu A-ti-sô khoảng 25 phút để bông được chín mềm.', '✅ Chọn bông A-ti-sô còn tươi, màu xanh sáng, không bị giập héo các cánh.']",https://monngonmoingay.com/wp-content/uploads/2023/07/canh-suon-cu-sen-atiso.jpg,1588,"['Sườn non', 'Củ sen', 'Cà rốt', 'Bông A-ti-sô', 'Hành tây', 'Hành tím']","['Sườn non 300g', 'Củ sen 100g', 'Cà rốt 50g (Tỉa hoa)', 'Bông A-ti-sô 1 cái (Khoảng 200-300g)', 'Hành tây 1/2 củ', 'Hành tím 2 củ (Nướng sơ bóc vỏ)']",canh
https://monngonmoingay.com/canh-moc-bi-ngoi/,Canh mọc bí ngòi,"['Nấm đông cô khô ngâm nở, cắt hạt lựu 4 tai nấm, phần còn lại cắt làm bốn. Tiêu xanh đập dập. Cà rốt tỉa hoa, cắt lát 3mm. Bí ngòi cắt đôi theo chiều dọc, sau đó cắt lát dày 5mm.', 'Giò sống trộn đều với tiêu xanh và nấm đông cô cắt hạt lựu.', 'Nấu sôi 1.2 lít nước, múc từng viên giò sống vào nấu chín, thêm nấm, cà rốt, bí ngòi, nêm 1M Bột Canh của công ty AJINOMOTO®, 1/2M đường, 1/2m Bột ngọt AJI-NO-MOTO®.', 'Rau củ chín tắt lửa.']",10,4,Dễ,"['Múc canh ra tô, rắc thêm tiêu và ngò rí.', 'Dùng nóng.']","['Bí ngòi nên cắt dày hơn cà rốt để nguyên liệu chín đều.', 'Sử dụng Bột Canh giúp tăng hương vị đậm đà cho món ăn.', 'Bí ngòi có lớp vỏ mềm, không cần bào vỏ khi nấu bí ngòi.']",https://monngonmoingay.com/wp-content/uploads/2020/10/canh-moc-bi-ngoi-880.webp,1589,"['Giò sống', 'Nấm đông cô khô', 'Cà rốt', 'Bí ngòi', 'Tiêu xanh', 'Bột canh']","['Giò sống 150g', 'Nấm đông cô khô 12 tai', 'Cà rốt 100g', 'Bí ngòi 100g', 'Tiêu xanh 1 nhánh', 'Bột canh']",canh
https://monngonmoingay.com/canh-chua-dua-cai/,Canh chua dưa cải,"['Sườn non: rửa sạch, chặt miếng vừa ăn, chần sơ, để ráo.', 'Cà chua: cắt múi cau.', 'Dưa cải chua: rửa sạch, cắt miếng vừa ăn, để ráo.', 'Rau om, ngò gai: cắt nhỏ.', 'Phi thơm hành tím với dầu ăn, cho cà chua và sườn non vào xào sơ.', 'Thêm 1.7 lít nước vào đun sôi khoảng 10 phút, cho cải chua vào, nêm 4M Gia vị nêm sẵn Aji-Quick® Lẩu Thái.', 'Khi nước sôi trở lại thì cho 2M nước mắm, rau om, ngò gai vào rồi tắt lửa.']",30,4,Dễ,['Dùng nóng với cơm hoặc bún.'],[],https://monngonmoingay.com/wp-content/uploads/2023/07/canh-suon-nau-chua.jpg,1590,"['Sườn non', 'Cà chua', 'Dưa cải chua', 'Rau om, ngò gai', 'Hành tím băm']","['Sườn non 250g', 'Cà chua 80g', 'Dưa cải chua 80g', 'Rau om, ngò gai cắt nhỏ', 'Hành tím băm']",canh
https://monngonmoingay.com/canh-chua-ca-dieu-hong/,Canh chua cá diêu hồng,"['Cá Diêu hồng: cắt khúc, rửa sạch (nếu đầu cá thì bổ đôi)', 'Dọc mùng: thái miếng, ngâm nước muối sau đó rửa sạch', 'Cà chua: bổ cau', 'Dứa: thái miếng', 'Hành củ thái lát, hành lá và thì là: thái nhỏ', 'Rán vàng cá với dầu ăn, sau đó để riêng.', 'Phi thơm hành cho cà chua vào xào chín, thêm 1.5 lít nước, đun sôi.', 'Thả cá vào ninh nhỏ lửa khoảng 30 phút, cá được ninh nhỏ lửa càng lâu sẽ càng ngọt nước. Sau đó nêm 4M Gia vị nêm sẵn Aji-Quick® Lẩu Thái, cho dọc mùng, dứa vào đun sôi và tắt lửa (có thể gia giảm phần dứa theo độ chua mong muốn).', 'Với canh cá nên tận dụng phần đầu cá để nấu, vì chứa phần lớn lượng mỡ cá sẽ giúp món canh có độ béo.', 'Múc canh ra bát, thêm rau thơm.']",45,4,Dễ,['Dùng nóng.'],[],https://monngonmoingay.com/wp-content/uploads/2023/07/canh-ca-dieu-hong.jpg,1591,"['Cá Diêu hồng', 'Dọc mùng', 'Cà chua', 'Dứa', 'Hành củ thái lát, hành lá và thì là']","['Cá Diêu hồng 800g', 'Dọc mùng 100g', 'Cà chua 100g', 'Dứa 50g', 'Hành củ thái lát, hành lá và thì là thái nhỏ']",canh
https://monngonmoingay.com/canh-chua-ca-nau-mang/,Canh chua cá nấu măng,"['Cá bớp/ cá đuối: rửa sạch, để ráo.', 'Cà chua: cắt múi cau.', 'Măng chua: rửa sạch, cắt miếng vừa ăn. Luộc măng khoảng 10 phút với lửa nhỏ, vớt ra xả lại với nước lạnh rồi để ráo.', 'Hành lá, ngò gai: cắt nhỏ.', 'Phi thơm hành tím với dầu ăn, cho cà chua và măng vào xào sơ.', 'Thêm 1.7 lít nước đun sôi, cho cá vào nồi, nấu đến khi nước sôi trở lại thì vớt bọt.', 'Tiếp tục đun cá khoảng 5 phút, nêm 4M Gia vị nêm sẵn Aji-Quick® Lẩu Thái, 2m Bột ngọt AJI-NO-MOTO®, nếm vị chua nhẹ vừa ăn, thêm 2M nước mắm, thêm hành lá, ngò gai, tỏi phi, rồi tắt lửa.']",25,4,Dễ,"['Dùng nóng với cơm hoặc bún, chấm nước mắm ớt tùy khẩu vị.']",[],https://monngonmoingay.com/wp-content/uploads/2023/07/canh-chua-ca-nau-mang-1.jpg,1592,"['Cá bớp/ cá đuối', 'Cà chua', 'Măng chua', 'Hành lá, ngò gai', 'Hành tím băm', 'Tỏi phi']","['Cá bớp/ cá đuối 250g', 'Cà chua 100g', 'Măng chua 200g', 'Hành lá, ngò gai cắt nhỏ', 'Hành tím băm 1m', 'Tỏi phi 1m']",canh
https://monngonmoingay.com/canh-gan-bo-chua-cay/,Canh gân bò chua cay,"['Gân bò cắt miếng vừa ăn. Khuấy đều 1/2M dầu ăn, 1m đường, 1M tỏi bằm, 1M Gia vị nêm sẵn Aji-Quick® Lẩu Thái, 1/4 khóm cắt lát, cho gân bò vào trộn đều để 15 phút.', 'Măng chua xả bò phần nước chua, cắt miếng vừa ăn. Cà chua cắt múi cau. Ớt hiểm đập dập. Khóm cắt lát.', 'Làm nóng dầu cho tỏi vào phi thơm cho gân bò vào xào với lửa lớn cho phần gân bò thơm và săn lại, cho tiếp cà chua, măng chua vào xào nêm vào 1M đường đảo đều cho 1,5 lít nước vào nấu sôi cho hết phần Gia vị nêm sẵn Aji-Quick® Lẩu Thái còn lại vào khuấy đều, nấu với lửa vừa cho đến khi phần gân bò mềm, tắt lửa cho ngò gai và rau quế vào.']",10,4,Dễ,['Múc Canh ra tô dùng nóng kèm cơm trắng.'],"['Ướp gân bò với Gia vị nêm sẵn Aji-Quick® Lẩu Thái để phần gân bò thấm gia vị đậm đà.', 'Xào gân bò với lửa lớn, để phần gân bò thơm và giòn hơn.', 'Cho khóm vào lúc ướp gân bò để gân bò được mềm hơn.']",https://monngonmoingay.com/wp-content/uploads/2021/08/canh-gan-bo-chua-cay-880.jpg,1593,"['Gân bò lạng (gân lạng từ phần thăn bò)', 'Măng chua', 'Cà chua', 'Tỏi bằm', 'Ớt hiểm', 'Khóm']","['Gân bò lạng (gân lạng từ phần thăn bò) 350g', 'Măng chua 250g', 'Cà chua 1 trái', 'Tỏi bằm 2M', 'Ớt hiểm 3 trái', 'Khóm 1/4 trái']",canh
https://monngonmoingay.com/mi-udon-xao-bo/,Mì udon xào bò,"['Thịt nạc bò mềm luộc chín, để ráo nước bán sẵn siêu thịt dạng đông lạnh hoặc khô.', 'Mì udon cắt lát mỏng.', 'Cà rốt cắt sợi.', 'Nấm đông cô tươi bỏ gốc, cắt sợi vừa ăn.', 'Hành tây Đà Lạt cắt múi cau.', 'Ớt chuông xanh băm nhuyễn.', 'Tỏi lột vỏ cắt sợi.', 'Hành lá cắt nhuyễn.', 'Bột bắp pha loãng với 3M nước lọc.', '🥣 Chuẩn bị:', 'Ướp bò với 1/2m nước tương,1/2m Bột ngọt Ajinomoto, 1/2m dầu hào,1m bột bắp, 1/2m dầu mè, tiêu.', 'Xốt xào: 1/2m nước tương, 1/2m Bột ngọt Ajinomoto, 1/2m dầu hào, 1m đường.', '🍲 Chế biến:', 'Xào thơm 1/2 lượng tỏi băm, cho thịt bò xào chín vừa.', 'Xào thơm 1/2 phần tỏi còn lại, cho cà rốt, nấm, hành tây, ớt chuông, 3m gia vị xốt vào xào nhanh. Cho tiếp mì đã luộc & thêm hành lá cắt nhuyễn vào trộn nhanh tay. Cho ra dĩa.']",30,2,Dễ,"['Cho mì ra dĩa, thêm bò, rau trên măt, trang trí thêm ngò rí.', 'Món ăn đi kèm: Bánh mì, Salad bơ cải kale ức gà']","['Uớp bột bắp để thịt bò không bị ra nước, giữ được độ ngọt.', 'Xả mì udon dưới nước lạnh ngay sau khi luộc để giữ độ dai cho sợi mì.']",https://monngonmoingay.com/wp-content/uploads/2024/01/mi-udon.jpg,1594,"['Thịt nạc bò mềm', 'Mì udon', 'Cà rốt', 'Nấm đông cô tươi', 'Hành tây Đà Lạt', 'Ớt chuông xanh', 'Tỏi lột vỏ', 'Hành lá', 'Bột bắp']","['Thịt nạc bò mềm 150g', 'Mì udon 200g', 'Cà rốt 70g (3/4 củ)', 'Nấm đông cô tươi 30g (6 tai)', 'Hành tây Đà Lạt 60g (1/2 củ)', 'Ớt chuông xanh 70g (1/2 trái nhỏ)', 'Tỏi lột vỏ 3 tép', 'Hành lá 1 cọng', 'Bột bắp 4g']",xào
https://monngonmoingay.com/tep-ruong-xao-khe-bong-dien-dien/,Tép ruộng xào khế – bông điên điển,"['Ướp tép bạc với 1/2 m Hạt nêm Aji-ngon® HEO, 1/2 m Bột ngọt AJI-NO-MOTO®, 1/3 m tiêu.', 'Ướp thịt ba chỉ 1/3 m Bột ngọt AJI-NO-MOTO®, 1m hành tỏi, 1/3 m Hạt nêm Aji-ngon® HEO.', 'Khế cắt cọng ướp với 1/2M đường.', 'Cho vào chảo 2M dầu đun nóng. Cho 1M hành tỏi băm vào phi thơm, cho thịt ba chỉ vào xào săn cho tiếp tép bạc vào, cho khế và bông điên điển vào nêm gia vị: 1/2m Hạt nêm Aji-ngon® HEO, tắt lửa cho thêm hành lá, ớt sợi vào.']",15,4,Dễ,"['Xúc món ăn ra dĩa rắc tiêu, hành lá, bày thêm ngò và nước tương “Phú Sĩ” có ớt. Dùng kèm với cơm hoặc cuốn bánh tráng.', 'Món ngon đi kèm: Ba rọi rim cháy cạnh']","['Xào nhanh tay với lửa to để khế và bông điên điển chín giòn.', 'Ướp khế với đường giúp cân bằng vị chua ngọt.', 'Chọn tép bạc ruộng tự nhiên con nhỏ, vỏ mềm, thịt trắng để món ăn ngon hơn.']",https://monngonmoingay.com/wp-content/uploads/2023/07/tep-ruong-xao-khe-bong-dien-dien.jpg,1595,"['Tép bạc ruộng', 'Thịt ba chỉ', 'Bông điên điển', 'Khế chua', 'Ớt sừng cắt sợi']","['Tép bạc ruộng 200g (Lặt bỏ đầu, loại nhỏ)', 'Thịt ba chỉ 100g (Cắt cọng đũa, chọn đầu giòn)', 'Bông điên điển 200g (Loại còn búp, tươi, lặt rửa sạch)', 'Khế chua 2 trái (Cắt cọng)', 'Ớt sừng cắt sợi 1 quả']",xào
